Kinematic_Synchrony_Index,Topological_Entropy
0.8546503782272339,3.8831638975322145
0.7977536746433803,3.889117842495494
0.8970741544451032,3.887440872173785
0.7875309075628009,3.882616215476883
0.8996313554900033,3.881361080009546
0.9326892239706861,3.8816952894674155
0.8949862463133678,3.8861143743290048
0.7892225980758667,3.8801898192581565
